#Paddle1,#Paddle2,#Paddle3,#H_S1,#H_S2,#H_S3,#D_S1,#D_S2,#D_S3,#AXIS_S1,#AXIS_S2,#AXIS_S3,#ROT_ANGLE
19.978102,139.970803,39.956204,0.307390,0.191006,0.932217,-0.919921,0.310253,0.239767,0.586426,-0.588733,0.556326,93.189505
19.978102,139.970803,50.007299,0.043500,0.169060,0.984645,-0.995748,-0.072766,0.056484,0.576258,-0.500885,0.645787,115.597405
19.978102,139.970803,60.058394,-0.134855,-0.042104,0.989970,-0.903649,-0.404640,-0.140305,0.596440,-0.450092,0.664588,139.595471
19.978102,139.970803,69.985401,-0.158268,-0.323171,0.933012,-0.706661,-0.622886,-0.335623,0.638497,-0.412407,0.649802,162.837523
19.978102,139.970803,80.036496,-0.005564,-0.617307,0.786702,-0.526059,-0.667249,-0.527295,-0.704587,0.406312,-0.581780,175.502142
19.978102,139.970803,89.963504,0.263706,-0.804610,0.532035,-0.426620,-0.591968,-0.683791,-0.784394,0.410086,-0.465355,156.037962
19.978102,139.970803,100.014599,0.518125,-0.827753,0.215341,-0.465353,-0.484064,-0.741032,-0.855825,0.419481,-0.302654,143.222939
19.978102,139.970803,109.941606,0.674412,-0.722908,-0.150244,-0.594100,-0.410471,-0.691780,-0.900464,0.424879,-0.092969,136.152164
19.978102,139.970803,119.992701,0.660271,-0.545164,-0.516564,-0.747318,-0.408649,-0.523948,-0.895351,0.421399,0.144115,135.463490
19.978102,139.970803,130.043796,0.451906,-0.415418,-0.789436,-0.833073,-0.512999,-0.206934,-0.835922,0.410429,0.364392,145.034476
19.978102,139.970803,139.970803,0.129745,-0.400744,-0.906957,-0.751016,-0.636945,0.174001,-0.743412,0.398193,0.537384,160.979630
19.978102,139.970803,150.021898,-0.163433,-0.536313,-0.828045,-0.487784,-0.685632,0.540349,0.646593,-0.396096,-0.651940,177.867010
19.978102,139.970803,159.948905,-0.303303,-0.765473,-0.567501,-0.097380,-0.567538,0.817568,0.556046,-0.411255,-0.722276,152.451982
19.978102,139.970803,170.000000,-0.227847,-0.939792,-0.254709,0.195072,-0.300344,0.933670,0.500497,-0.454141,-0.737061,129.658903
19.978102,150.021898,0.000000,0.335874,-0.864863,-0.373097,0.696606,-0.038529,0.716419,0.609449,-0.130650,-0.781986,93.242584
19.978102,150.021898,10.051095,0.596057,-0.798431,-0.084991,0.597653,0.370483,0.711023,0.628526,-0.239203,-0.740093,70.592964
19.978102,150.021898,19.978102,0.816977,-0.537603,0.208645,0.291155,0.696846,0.655465,0.720124,-0.450098,-0.528047,51.696473
19.978102,150.021898,30.029197,0.878299,-0.166042,0.448353,-0.134416,0.814181,0.564838,0.777213,-0.628855,-0.021923,46.161491
19.978102,150.021898,39.956204,0.764741,0.138708,0.629230,-0.523383,0.703315,0.481059,0.699569,-0.596722,0.393098,57.367119
19.978102,150.021898,50.007299,0.533044,0.312187,0.786386,-0.823889,0.403027,0.398467,0.642908,-0.499982,0.580247,78.225840
19.978102,150.021898,60.058394,0.287914,0.295323,0.910983,-0.954618,0.012786,0.297559,0.640283,-0.426604,0.638785,101.937784
19.978102,150.021898,69.985401,0.143342,0.122399,0.982075,-0.906435,-0.382103,0.179925,0.679455,-0.362573,0.637873,126.248802
19.978102,150.021898,80.036496,0.158276,-0.135249,0.978088,-0.752120,-0.658311,0.030679,0.738745,-0.324123,0.590931,148.536959
19.978102,150.021898,89.963504,0.337712,-0.378387,0.861843,-0.549882,-0.822450,-0.145621,0.816334,-0.286388,0.501579,170.156617
19.978102,150.021898,100.014599,0.588783,-0.493069,0.640483,-0.417431,-0.864031,-0.281429,-0.890991,0.256127,-0.374878,174.209991
19.978102,150.021898,109.941606,0.818361,-0.479681,0.316531,-0.356008,-0.855494,-0.376016,-0.952388,0.224531,-0.206260,162.554606
19.978102,150.021898,119.992701,0.930822,-0.356171,-0.081927,-0.358805,-0.847965,-0.390146,-0.981792,0.189929,0.003305,156.508899
19.978102,150.021898,130.043796,0.854777,-0.202440,-0.477885,-0.373459,-0.879323,-0.295499,-0.961558,0.155493,0.226335,157.802456
19.978102,150.021898,139.970803,0.589689,-0.115969,-0.799261,-0.324021,-0.940470,-0.102603,-0.889874,0.125399,0.438634,166.281056
19.978102,150.021898,150.021898,0.240253,-0.181166,-0.953655,-0.152267,-0.977301,0.147298,0.787447,-0.105874,-0.607221,178.636420
19.978102,150.021898,159.948905,-0.054893,-0.407721,-0.911455,0.143763,-0.906547,0.396868,0.672636,-0.101847,-0.732931,157.900379
19.978102,150.021898,170.000000,-0.166834,-0.669921,-0.723445,0.416620,-0.712906,0.564085,0.574224,-0.126696,-0.808836,137.803909
19.978102,159.948905,0.000000,0.046418,-0.637486,-0.769063,0.970229,-0.154430,0.186568,0.485919,0.274273,-0.829853,104.379125
19.978102,159.948905,10.051095,0.308346,-0.772746,-0.554784,0.947857,0.200190,0.247974,0.430101,0.239877,-0.870329,81.294321
19.978102,159.948905,19.978102,0.642184,-0.706714,-0.296909,0.765643,0.572517,0.293282,0.428460,0.156909,-0.889832,55.824688
19.978102,159.948905,30.029197,0.896651,-0.441730,-0.029856,0.426124,0.842739,0.328953,0.589417,-0.083596,-0.803492,32.687165
19.978102,159.948905,39.956204,0.977974,-0.104279,0.180814,0.033246,0.933023,0.358278,0.863397,-0.475383,-0.168986,24.010962
19.978102,159.948905,50.007299,0.898349,0.218469,0.381104,-0.375510,0.832108,0.408154,0.733439,-0.486645,0.474599,38.738664
19.978102,159.948905,60.058394,0.707515,0.418969,0.569111,-0.696096,0.552133,0.458912,0.668681,-0.391694,0.632014,61.902934
19.978102,159.948905,69.985401,0.512760,0.447356,0.732769,-0.849779,0.142895,0.507401,0.696170,-0.305700,0.649534,86.873557
19.978102,159.948905,80.036496,0.409222,0.332784,0.849583,-0.823947,-0.265229,0.500765,0.748877,-0.243785,0.616240,110.192410
19.978102,159.948905,89.963504,0.449974,0.156579,0.879208,-0.631328,-0.640541,0.437185,0.821301,-0.171022,0.544257,133.627797
19.978102,159.948905,100.014599,0.607375,0.025625,0.794002,-0.391166,-0.860272,0.326988,0.889638,-0.109122,0.443438,151.968612
19.978102,159.948905,109.941606,0.804081,-0.011419,0.594410,-0.147557,-0.972364,0.180926,0.949129,-0.042385,0.312021,167.399287
19.978102,159.948905,119.992701,0.959535,0.054712,0.276225,0.046182,-0.998237,0.037297,0.989830,0.025489,0.139956,178.253714
19.978102,159.948905,130.043796,0.971520,0.198314,-0.129695,0.187294,-0.977950,-0.092384,-0.992843,-0.097251,0.069318,175.440624
19.978102,159.948905,139.970803,0.790051,0.316750,-0.524871,0.276237,-0.948268,-0.156462,-0.945987,-0.156911,0.283703,175.905646
19.978102,159.948905,150.021898,0.455873,0.317825,-0.831364,0.365104,-0.918641,-0.150988,0.853096,0.200253,-0.481795,177.187612
19.978102,159.948905,159.948905,0.068817,0.135717,-0.988355,0.504334,-0.859519,-0.082910,0.724362,0.225508,-0.651495,163.566585
19.978102,159.948905,170.000000,-0.201189,-0.179716,-0.962925,0.653242,-0.757134,0.004823,0.590510,0.217398,-0.777198,147.596890
19.978102,170.000000,0.000000,-0.342342,-0.366119,-0.865309,0.930050,-0.001240,-0.367431,0.325415,0.577144,-0.749006,120.087634
19.978102,170.000000,10.051095,-0.125469,-0.658235,-0.742283,0.932688,0.176762,-0.314401,0.212088,0.549036,-0.808442,100.281178
19.978102,170.000000,19.978102,0.233210,-0.792880,-0.562987,0.875717,0.422942,-0.232894,0.105602,0.505796,-0.856165,77.022865
19.978102,170.000000,30.029197,0.627291,-0.698714,-0.343956,0.703860,0.697667,-0.133577,0.015874,0.434772,-0.900401,51.156398
19.978102,170.000000,39.956204,0.885972,-0.434758,-0.161369,0.435438,0.899613,-0.033020,0.008616,0.345973,-0.938205,27.629718
19.978102,170.000000,50.007299,0.996902,-0.078648,0.000557,0.078209,0.992039,0.098702,0.781906,-0.035203,-0.622402,7.239026
19.978102,170.000000,60.058394,0.950712,0.257932,0.172100,-0.296558,0.918450,0.261730,0.675184,-0.315781,0.666640,24.575000
19.978102,170.000000,69.985401,0.807445,0.480163,0.342747,-0.589918,0.662427,0.461722,0.677580,-0.227503,0.699377,49.909181
19.978102,170.000000,80.036496,0.658518,0.561359,0.501229,-0.725599,0.296911,0.620766,0.725457,-0.157030,0.670115,73.791370
19.978102,170.000000,89.963504,0.580586,0.533173,0.615343,-0.654379,-0.144133,0.742303,0.796886,-0.066178,0.600494,98.578588
19.978102,170.000000,100.014599,0.606918,0.474440,0.637618,-0.422156,-0.487292,0.764415,0.857798,0.020482,0.513579,119.203686
19.978102,170.000000,109.941606,0.693322,0.450282,0.562628,-0.094022,-0.717550,0.690131,0.907589,0.112817,0.404419,137.705251
19.978102,170.000000,119.992701,0.791052,0.486535,0.370837,0.243142,-0.806309,0.539211,0.942970,0.205178,0.262124,152.336885
19.978102,170.000000,130.043796,0.802981,0.591425,0.073744,0.548468,-0.781681,0.296914,0.948554,0.305722,0.082336,164.878786
19.978102,170.000000,139.970803,0.661932,0.699522,-0.269288,0.732658,-0.679678,0.035353,0.911111,0.394935,-0.117911,171.922341
19.978102,170.000000,150.021898,0.368556,0.720563,-0.587330,0.801896,-0.566032,-0.191234,0.826440,0.462408,-0.321211,172.726560
19.978102,170.000000,159.948905,-0.017410,0.580021,-0.814415,0.805221,-0.474733,-0.355315,0.696402,0.503462,-0.511419,167.280902
19.978102,170.000000,170.000000,-0.344249,0.269235,-0.899447,0.800696,-0.416082,-0.431001,0.546380,0.510928,-0.663643,156.396082
30.029197,0.000000,0.000000,-0.765168,-0.066183,-0.640420,0.390943,0.742568,-0.543834,0.098488,0.924973,-0.367049,141.486147
30.029197,0.000000,10.051095,-0.647186,-0.448449,-0.616478,0.251234,0.638029,-0.727874,-0.067421,0.883882,-0.462825,130.897458
30.029197,0.000000,19.978102,-0.351559,-0.755552,-0.552764,0.185276,0.522623,-0.832189,-0.242954,0.817095,-0.522809,115.870702
30.029197,0.000000,30.029197,0.102743,-0.882633,-0.458696,0.183806,0.470042,-0.863294,-0.436409,0.722390,-0.536377,96.219904
30.029197,0.000000,39.956204,0.500697,-0.782108,-0.370958,0.190092,0.517429,-0.834345,-0.604659,0.621990,-0.497510,77.705464
30.029197,0.000000,50.007299,0.798016,-0.521825,-0.301446,0.134956,0.642253,-0.754519,-0.765786,0.517201,-0.382197,59.228877
30.029197,0.000000,60.058394,0.963315,-0.147827,-0.223989,-0.021950,0.788424,-0.614741,-0.922430,0.374090,-0.095815,41.062167
30.029197,0.000000,69.985401,0.964463,0.213742,-0.155323,-0.259470,0.877138,-0.404109,-0.850540,0.209216,0.482505,29.364914
30.029197,0.000000,80.036496,0.853688,0.519115,-0.041682,-0.519613,0.843666,-0.135021,-0.253266,0.006291,0.967376,32.471403
30.029197,0.000000,89.963504,0.686082,0.723101,0.080100,-0.720750,0.660573,0.210150,0.274412,0.012618,0.961529,48.660560
30.029197,0.000000,100.014599,0.551364,0.815246,0.177123,-0.750895,0.392437,0.531179,0.518768,0.101043,0.848923,67.283619
30.029197,0.000000,109.941606,0.461205,0.853835,0.241361,-0.592777,0.094091,0.799852,0.656813,0.209723,0.724302,86.995628
30.029197,0.000000,119.992701,0.414165,0.879609,0.233999,-0.280975,-0.120976,0.952060,0.730175,0.326664,0.600113,104.766677
30.029197,0.000000,130.043796,0.362654,0.921223,0.140821,0.178418,-0.216946,0.959740,0.767108,0.462814,0.444239,123.275494
30.029197,0.000000,139.970803,0.247478,0.968427,-0.030049,0.603338,-0.129766,0.786857,0.754869,0.595129,0.275672,138.533722
30.029197,0.000000,150.021898,0.036372,0.971876,-0.232667,0.876092,0.080998,0.475291,0.695318,0.712311,0.095633,149.947757
30.029197,0.000000,159.948905,-0.272112,0.865736,-0.420068,0.938948,0.334400,0.080948,0.581133,0.808379,-0.093850,157.042307
30.029197,0.000000,170.000000,-0.540965,0.644891,-0.539882,0.832246,0.503070,-0.232996,0.445894,0.861183,-0.244013,157.424271
30.029197,10.051095,0.000000,-0.944445,-0.092919,-0.315260,0.030782,0.929981,-0.366316,-0.016269,0.981835,-0.189038,160.901969
30.029197,10.051095,10.051095,-0.846175,-0.436650,-0.305491,-0.161869,0.756769,-0.633323,-0.168650,0.933809,-0.315529,154.187313
30.029197,10.051095,19.978102,-0.597508,-0.754425,-0.271711,-0.250326,0.497411,-0.830614,-0.330257,0.848355,-0.413793,142.474130
30.029197,10.051095,30.029197,-0.205812,-0.946616,-0.248111,-0.208095,0.290075,-0.934105,-0.489711,0.743263,-0.455788,125.888654
30.029197,10.051095,39.956204,0.194701,-0.954431,-0.226170,-0.094138,0.211335,-0.972870,-0.624932,0.634925,-0.454236,108.743510
30.029197,10.051095,50.007299,0.553076,-0.801993,-0.225641,0.010407,0.277465,-0.960679,-0.744835,0.529357,-0.406203,90.219233
30.029197,10.051095,60.058394,0.832265,-0.499993,-0.239463,0.016520,0.454124,-0.890785,-0.864449,0.421339,-0.274229,70.348381
30.029197,10.051095,69.985401,0.951634,-0.152456,-0.266739,-0.104618,0.655512,-0.747903,-0.936362,0.349741,-0.030112,52.590911
30.029197,10.051095,80.036496,0.940226,0.223786,-0.256698,-0.330664,0.780217,-0.530964,-0.864124,0.262054,0.429671,40.180921
30.029197,10.051095,89.963504,0.805243,0.541000,-0.242698,-0.587589,0.782953,-0.204264,-0.399419,0.251681,0.881545,39.800801
30.029197,10.051095,100.014599,0.622481,0.757339,-0.197370,-0.744669,0.650734,0.148370,0.059813,0.279550,0.958266,51.601615
30.029197,10.051095,109.941606,0.419074,0.897384,-0.138129,-0.745775,0.426986,0.511372,0.331973,0.349750,0.876053,69.688564
30.029197,10.051095,119.992701,0.231214,0.968383,-0.093678,-0.556448,0.210610,0.803747,0.468779,0.445919,0.762498,89.158443
30.029197,10.051095,130.043796,0.050951,0.996299,-0.069233,-0.178182,0.077280,0.980958,0.542650,0.560394,0.625692,110.191231
30.029197,10.051095,139.970803,-0.127092,0.987995,-0.087821,0.254837,0.118092,0.959746,0.558448,0.679382,0.476000,129.634937
30.029197,10.051095,150.021898,-0.324151,0.936485,-0.133875,0.592587,0.311319,0.742914,0.527385,0.790293,0.311932,146.547945
30.029197,10.051095,159.948905,-0.558450,0.807635,-0.189366,0.716485,0.584654,0.380565,0.443237,0.886480,0.133023,159.963925
30.029197,10.051095,170.000000,-0.756798,0.613197,-0.226378,0.620339,0.782930,0.046908,0.331294,0.943399,-0.015584,166.752330
30.029197,19.978102,0.000000,-0.964567,-0.263378,0.015602,-0.262154,0.963400,0.055998,0.132619,-0.990807,-0.026730,178.687715
30.029197,19.978102,10.051095,-0.852099,-0.521323,0.046372,-0.512340,0.812739,-0.277422,-0.271508,0.952022,-0.141202,178.177159
30.029197,19.978102,19.978102,-0.644158,-0.760578,0.081128,-0.663481,0.502825,-0.554040,-0.414343,0.865751,-0.280705,170.040428
30.029197,19.978102,30.029197,-0.336941,-0.937865,0.082942,-0.657080,0.171140,-0.734137,-0.551022,0.753837,-0.357917,156.905458
30.029197,19.978102,39.956204,-0.006290,-0.997457,0.070986,-0.503749,-0.058162,-0.861890,-0.660081,0.637667,-0.397080,141.561621
30.029197,19.978102,50.007299,0.331497,-0.943117,0.025290,-0.284003,-0.125315,-0.950599,-0.754423,0.524157,-0.395102,123.477103
30.029197,19.978102,60.058394,0.651792,-0.755869,-0.061877,-0.114701,-0.017598,-0.993244,-0.846972,0.417156,-0.329576,103.414134
30.029197,19.978102,69.985401,0.856522,-0.487239,-0.170200,-0.069797,0.217393,-0.973586,-0.915551,0.342984,-0.210068,83.508594
30.029197,19.978102,80.036496,0.949713,-0.147291,-0.276315,-0.184737,0.448934,-0.874260,-0.957258,0.288515,0.020418,66.490720
30.029197,19.978102,89.963504,0.899155,0.210442,-0.383711,-0.426004,0.621650,-0.657322,-0.870156,0.298255,0.392265,54.217735
30.029197,19.978102,100.014599,0.733286,0.510760,-0.448794,-0.671467,0.647762,-0.359911,-0.577967,0.347136,0.738546,53.165841
30.029197,19.978102,109.941606,0.481455,0.740603,-0.468731,-0.833651,0.552060,0.015983,-0.206511,0.415932,0.885638,62.718912
30.029197,19.978102,119.992701,0.189814,0.871617,-0.451945,-0.833930,0.386077,0.394341,0.046989,0.493881,0.868259,79.162698
30.029197,19.978102,130.043796,-0.126597,0.914333,-0.384666,-0.620566,0.229528,0.749810,0.211518,0.588815,0.780100,100.332559
30.029197,19.978102,139.970803,-0.405747,0.866353,-0.291209,-0.261514,0.195250,0.945245,0.286632,0.688884,0.665793,122.112103
30.029197,19.978102,150.021898,-0.633499,0.750397,-0.188633,0.109199,0.328061,0.938324,0.302143,0.791330,0.531513,142.901873
30.029197,19.978102,159.948905,-0.813154,0.575245,-0.088733,0.340939,0.594301,0.728401,0.264114,0.889862,0.372006,161.643837
30.029197,19.978102,170.000000,-0.927356,0.374044,0.010085,0.334912,0.817716,0.468161,0.186245,0.953259,0.237928,175.283016
30.029197,30.029197,0.000000,-0.815022,-0.552820,0.173578,-0.358927,0.716850,0.597744,0.254214,-0.924163,-0.285127,160.122405
30.029197,30.029197,10.051095,-0.660988,-0.695855,0.280858,-0.623796,0.717573,0.309786,0.370878,-0.923771,-0.095373,157.803933
30.029197,30.029197,19.978102,-0.460274,-0.809681,0.364094,-0.866311,0.499276,0.015146,0.499648,-0.861804,0.087439,161.105835
30.029197,30.029197,30.029197,-0.224697,-0.883443,0.411144,-0.964957,0.143048,-0.219990,0.618421,-0.753579,0.222877,169.463226
30.029197,30.029197,39.956204,0.007118,-0.912146,0.409803,-0.887223,-0.194806,-0.418193,-0.709475,0.634311,-0.307075,177.674218
30.029197,30.029197,50.007299,0.258330,-0.895078,0.363458,-0.662966,-0.437908,-0.607217,-0.786319,0.509878,-0.348895,160.571028
30.029197,30.029197,60.058394,0.523833,-0.811884,0.257765,-0.395346,-0.499762,-0.770674,-0.855799,0.396394,-0.332384,141.200929
30.029197,30.029197,69.985401,0.737438,-0.663894,0.124216,-0.175828,-0.366269,-0.913746,-0.908773,0.306406,-0.283280,120.519481
30.029197,30.029197,80.036496,0.903228,-0.425613,-0.055080,-0.121694,-0.130928,-0.983895,-0.958791,0.238069,-0.155057,101.471261
30.029197,30.029197,89.963504,0.956255,-0.127913,-0.263089,-0.243514,0.150297,-0.958181,-0.975127,0.213884,0.058151,83.709919
30.029197,30.029197,100.014599,0.873278,0.179289,-0.453035,-0.487222,0.320418,-0.812371,-0.907685,0.235732,0.347187,73.714035
30.029197,30.029197,109.941606,0.662959,0.452952,-0.596087,-0.748110,0.370410,-0.550571,-0.715762,0.298341,0.631410,72.007224
30.029197,30.029197,119.992701,0.345263,0.643357,-0.683290,-0.935095,0.297837,-0.192068,-0.455592,0.387511,0.801418,79.993152
30.029197,30.029197,130.043796,-0.060252,0.723528,-0.687661,-0.956546,0.155044,0.246942,-0.214187,0.489512,0.845282,96.386289
30.029197,30.029197,139.970803,-0.454757,0.665384,-0.591997,-0.768876,0.042151,0.638007,-0.060427,0.586497,0.807694,117.392822
30.029197,30.029197,150.021898,-0.755703,0.503174,-0.419200,-0.450647,0.064936,0.890337,0.021864,0.683862,0.729283,139.160368
30.029197,30.029197,159.948905,-0.945492,0.262430,-0.192810,-0.124113,0.256995,0.958410,0.045096,0.786680,0.615711,161.705641
30.029197,30.029197,170.000000,-0.999620,0.014289,0.023556,0.027530,0.484870,0.874153,-0.012134,-0.861640,-0.507374,179.252350
30.029197,39.956204,0.000000,-0.620158,-0.780999,0.073793,-0.222569,0.265369,0.938106,0.350176,-0.775996,-0.524602,147.842962
30.029197,39.956204,10.051095,-0.414418,-0.870549,0.265335,-0.425117,0.442958,0.789344,0.444432,-0.827018,-0.344271,139.690176
30.029197,39.956204,19.978102,-0.182227,-0.887746,0.422729,-0.706033,0.417363,0.572124,0.564047,-0.814839,-0.133748,137.209994
30.029197,39.956204,30.029197,0.046551,-0.840130,0.540383,-0.918821,0.176234,0.353141,0.679317,-0.731245,0.061721,140.396167
30.029197,39.956204,39.956204,0.213972,-0.780669,0.587173,-0.976521,-0.155581,0.149004,0.761153,-0.617726,0.197638,150.298547
30.029197,39.956204,50.007299,0.373250,-0.723521,0.580691,-0.860867,-0.503432,-0.073921,0.825790,-0.486846,0.284696,166.041777
30.029197,39.956204,60.058394,0.538883,-0.662471,0.520324,-0.615439,-0.731381,-0.293796,-0.876992,0.364804,-0.312735,175.687622
30.029197,39.956204,69.985401,0.696269,-0.582150,0.419894,-0.322415,-0.776308,-0.541659,-0.916781,0.259088,-0.303949,154.705792
30.029197,39.956204,80.036496,0.855041,-0.454895,0.248950,-0.125604,-0.647461,-0.751677,-0.956457,0.178342,-0.231052,134.553992
30.029197,39.956204,89.963504,0.967014,-0.254279,0.015048,-0.088157,-0.389511,-0.916793,-0.988240,0.122808,-0.091103,114.254380
30.029197,39.956204,100.014599,0.973238,-0.021073,-0.228830,-0.229231,-0.158922,-0.960311,-0.988523,0.107970,0.105665,99.938543
30.029197,39.956204,109.941606,0.852029,0.236531,-0.467011,-0.480001,-0.003030,-0.877263,-0.924626,0.129074,0.358337,91.147322
30.029197,39.956204,119.992701,0.588990,0.452839,-0.669349,-0.758718,0.024651,-0.650953,-0.771179,0.195556,0.605839,90.809679
30.029197,39.956204,130.043796,0.199726,0.571065,-0.796238,-0.955927,-0.064915,-0.286339,-0.560120,0.294610,0.774255,99.562847
30.029197,39.956204,139.970803,-0.251980,0.542671,-0.801258,-0.964035,-0.213073,0.158862,-0.364747,0.399979,0.840819,116.366074
30.029197,39.956204,150.021898,-0.641637,0.364055,-0.675104,-0.766969,-0.295648,0.569518,-0.231011,0.502869,0.832920,137.238299
30.029197,39.956204,159.948905,-0.896912,0.076512,-0.435539,-0.441123,-0.223775,0.869100,-0.154199,0.608440,0.778475,160.581398
30.029197,39.956204,170.000000,-0.957755,-0.223833,-0.180567,-0.175663,-0.041804,0.983562,0.144356,-0.692060,-0.707258,178.048481
30.029197,50.007299,0.000000,-0.475729,-0.844201,-0.246994,0.066065,-0.314305,0.947020,0.420310,-0.516451,-0.746068,142.407466
30.029197,50.007299,10.051095,-0.213472,-0.976949,0.000056,0.020576,-0.004439,0.999778,0.490750,-0.609598,-0.622539,126.757578
30.029197,50.007299,19.978102,0.089910,-0.969773,0.226840,-0.201859,0.205292,0.957658,0.607003,-0.669717,-0.427815,116.170821
30.029197,50.007299,30.029197,0.377093,-0.829082,0.412824,-0.479158,0.206806,0.853018,0.737940,-0.648111,-0.188142,111.573179
30.029197,50.007299,39.956204,0.537181,-0.657743,0.528025,-0.692644,0.013248,0.721157,0.824984,-0.564819,0.019530,116.680695
30.029197,50.007299,50.007299,0.632775,-0.500938,0.590471,-0.769239,-0.319319,0.553450,0.880720,-0.440509,0.174021,129.566325
30.029197,50.007299,60.058394,0.697689,-0.369807,0.613573,-0.661946,-0.660303,0.354722,0.913875,-0.307786,0.264765,146.516625
30.029197,50.007299,69.985401,0.757835,-0.283799,0.587489,-0.412374,-0.906129,0.094221,0.936722,-0.188056,0.295275,167.424734
30.029197,50.007299,80.036496,0.835055,-0.213989,0.506846,-0.138031,-0.973280,-0.183503,-0.957666,0.092346,-0.272670,171.993532
30.029197,50.007299,89.963504,0.928547,-0.124204,0.349820,0.072270,-0.863849,-0.498539,-0.980648,0.014204,-0.195261,149.794397
30.029197,50.007299,100.014599,0.991116,0.010475,0.132584,0.105507,-0.668856,-0.735867,-0.997338,-0.034800,-0.064075,132.134940
30.029197,50.007299,109.941606,0.972928,0.191247,-0.129754,-0.028175,-0.459100,-0.887938,-0.990709,-0.056227,0.123831,117.627918
30.029197,50.007299,119.992701,0.825865,0.388246,-0.408916,-0.286470,-0.335741,-0.897336,-0.932658,-0.040780,0.358450,109.753019
30.029197,50.007299,130.043796,0.530684,0.527960,-0.663048,-0.589251,-0.332487,-0.736366,-0.805032,0.028546,0.592544,109.485813
30.029197,50.007299,139.970803,0.109212,0.551052,-0.827293,-0.788152,-0.459147,-0.409878,-0.631891,0.126518,0.764661,118.873873
30.029197,50.007299,150.021898,-0.329411,0.408521,-0.851234,-0.786075,-0.618085,0.007567,-0.472434,0.233486,0.849876,135.347464
30.029197,50.007299,159.948905,-0.682030,0.108741,-0.723194,-0.571946,-0.695574,0.434803,-0.352381,0.342228,0.871038,156.999872
30.029197,50.007299,170.000000,-0.825427,-0.230514,-0.515300,-0.280418,-0.624808,0.728684,-0.295111,0.432922,0.851756,178.321291
30.029197,60.058394,0.000000,-0.479759,-0.664063,-0.573456,0.326615,-0.741781,0.585734,0.434626,-0.212787,-0.875112,145.526249
30.029197,60.058394,10.051095,-0.210674,-0.905898,-0.367376,0.435377,-0.423430,0.794452,0.481080,-0.310444,-0.819870,125.116823
30.029197,60.058394,19.978102,0.146438,-0.980032,-0.134509,0.363759,-0.073099,0.928620,0.581848,-0.410391,-0.702163,106.883981
30.029197,60.058394,30.029197,0.517997,-0.852740,0.067185,0.136116,0.159716,0.977734,0.738936,-0.456705,-0.495373,93.539768
30.029197,60.058394,39.956204,0.750531,-0.621977,0.223267,-0.142132,0.178018,0.973708,0.868195,-0.434356,-0.239943,90.751915
30.029197,60.058394,50.007299,0.866332,-0.364890,0.341063,-0.369250,-0.008070,0.929295,0.939641,-0.342155,0.002202,98.148134
30.029197,60.058394,60.058394,0.893887,-0.117287,0.432678,-0.446455,-0.320210,0.835550,0.960855,-0.212197,0.178126,112.486114
30.029197,60.058394,69.985401,0.872706,0.046833,0.485995,-0.332792,-0.671287,0.662286,0.961472,-0.088285,0.260341,133.189713
30.029197,60.058394,80.036496,0.844355,0.154823,0.512927,-0.096739,-0.897552,0.430166,0.958122,0.015970,0.285916,153.901069
30.029197,60.058394,89.963504,0.851008,0.217935,0.477797,0.195555,-0.975901,0.096829,0.962012,0.107508,0.250948,177.444221
30.029197,60.058394,100.014599,0.886061,0.279042,0.370178,0.379655,-0.895028,-0.234068,-0.970406,-0.173693,-0.167756,162.549754
30.029197,60.058394,109.941606,0.907125,0.371739,0.197317,0.416542,-0.726029,-0.547151,-0.974096,-0.222788,-0.038770,144.703629
30.029197,60.058394,119.992701,0.862680,0.503011,-0.052571,0.279144,-0.560247,-0.779873,-0.957763,-0.245883,0.149106,131.349205
30.029197,60.058394,130.043796,0.697848,0.631219,-0.338482,-0.008067,-0.465621,-0.884947,-0.896817,-0.225044,0.380886,122.943179
30.029197,60.058394,139.970803,0.384451,0.695077,-0.607508,-0.312083,-0.521478,-0.794144,-0.778134,-0.157725,0.607973,124.076150
30.029197,60.058394,150.021898,-0.015796,0.620152,-0.784323,-0.495474,-0.686193,-0.532583,-0.632160,-0.058284,0.772643,133.783934
30.029197,60.058394,159.948905,-0.421293,0.366252,-0.829681,-0.465038,-0.872647,-0.149083,-0.493137,0.053334,0.868316,151.400778
30.029197,60.058394,170.000000,-0.670073,0.033324,-0.741547,-0.264450,-0.944162,0.196532,-0.399048,0.145791,0.905266,170.533696
30.029197,69.985401,0.000000,-0.601300,-0.318782,-0.732678,0.439429,-0.897777,0.029981,0.401795,0.078622,-0.912348,155.447513
30.029197,69.985401,10.051095,-0.391941,-0.666159,-0.634519,0.653910,-0.686867,0.317198,0.418209,-0.008681,-0.908309,133.392633
30.029197,69.985401,19.978102,-0.030190,-0.879121,-0.475642,0.752856,-0.333016,0.567721,0.484179,-0.096898,-0.869587,110.221492
30.029197,69.985401,30.029197,0.395821,-0.863360,-0.312947,0.664261,0.033868,0.746733,0.625113,-0.160582,-0.763837,89.524689
30.029197,69.985401,39.956204,0.724242,-0.667926,-0.171315,0.435006,0.249800,0.865084,0.803251,-0.186538,-0.565679,77.129148
30.029197,69.985401,50.007299,0.929277,-0.366775,-0.043831,0.150974,0.268833,0.951281,0.951574,-0.151522,-0.267483,75.424715
