#Rotator,#Paddle1,#Paddle2,#Paddle3,#S1,#S2,#S3,#DOP,#Power
0.000000,50.007299,30.029197,100.014599,0.168931,0.417262,-0.892947,0.962562,0.000011
45.000000,50.007299,30.029197,100.014599,-0.988722,0.042033,-0.143746,0.999338,0.000014
0.000000,50.007299,30.029197,109.941606,-0.168922,0.623711,-0.763184,0.977048,0.000011
45.000000,50.007299,30.029197,109.941606,-0.980684,-0.141698,0.134838,0.997064,0.000014
0.000000,50.007299,30.029197,119.992701,-0.513683,0.679511,-0.523827,0.989560,0.000011
45.000000,50.007299,30.029197,119.992701,-0.833797,-0.343043,0.432556,0.990716,0.000014
0.000000,50.007299,30.029197,130.043796,-0.764378,0.612484,-0.201467,0.994781,0.000010
45.000000,50.007299,30.029197,130.043796,-0.511790,-0.495824,0.701591,0.979281,0.000014
0.000000,50.007299,30.029197,139.970803,-0.859532,0.487860,0.152302,0.993213,0.000010
45.000000,50.007299,30.029197,139.970803,-0.074395,-0.510304,0.856770,0.965786,0.000014
0.000000,50.007299,30.029197,150.021898,-0.801915,0.398106,0.445470,0.988803,0.000010
45.000000,50.007299,30.029197,150.021898,0.366496,-0.351681,0.861394,0.952314,0.000015
0.000000,50.007299,30.029197,159.948905,-0.672539,0.392279,0.627541,0.981926,0.000010
45.000000,50.007299,30.029197,159.948905,0.703247,-0.032428,0.710206,0.941563,0.000015
0.000000,50.007299,30.029197,170.000000,-0.584734,0.457836,0.669680,0.978206,0.000011
45.000000,50.007299,30.029197,170.000000,0.818917,0.279735,0.501120,0.936745,0.000015
0.000000,50.007299,39.956204,0.000000,-0.613437,-0.222185,0.757845,0.982080,0.000011
45.000000,50.007299,39.956204,0.000000,0.366556,0.779733,0.507595,0.949068,0.000015
0.000000,50.007299,39.956204,10.051095,-0.629444,-0.180029,0.755903,0.982480,0.000011
45.000000,50.007299,39.956204,10.051095,0.051018,0.972846,0.225752,0.962176,0.000014
0.000000,50.007299,39.956204,19.978102,-0.685821,-0.223814,0.692500,0.984832,0.000011
45.000000,50.007299,39.956204,19.978102,-0.314301,0.948332,-0.043359,0.978176,0.000014
0.000000,50.007299,39.956204,30.029197,-0.711603,-0.403456,0.575191,0.986460,0.000011
45.000000,50.007299,39.956204,30.029197,-0.600206,0.757506,-0.256782,0.990025,0.000014
0.000000,50.007299,39.956204,39.956204,-0.638614,-0.633097,0.437448,0.984257,0.000011
45.000000,50.007299,39.956204,39.956204,-0.756333,0.508340,-0.411766,0.995385,0.000014
0.000000,50.007299,39.956204,50.007299,-0.440038,-0.858051,0.264793,0.975624,0.000011
45.000000,50.007299,39.956204,50.007299,-0.804188,0.249665,-0.539397,0.995618,0.000014
0.000000,50.007299,39.956204,60.058394,-0.123748,-0.991340,0.043944,0.962653,0.000011
45.000000,50.007299,39.956204,60.058394,-0.778971,0.073485,-0.622739,0.992355,0.000014
0.000000,50.007299,39.956204,69.985401,0.186451,-0.963885,-0.190162,0.948526,0.000011
45.000000,50.007299,39.956204,69.985401,-0.739861,-0.016348,-0.672562,0.989818,0.000014
0.000000,50.007299,39.956204,80.036496,0.456438,-0.755989,-0.469196,0.939136,0.000011
45.000000,50.007299,39.956204,80.036496,-0.749025,-0.037554,-0.661476,0.990105,0.000014
0.000000,50.007299,39.956204,89.963504,0.544165,-0.422641,-0.724747,0.938271,0.000011
45.000000,50.007299,39.956204,89.963504,-0.818394,-0.050340,-0.572447,0.992548,0.000014
0.000000,50.007299,39.956204,100.014599,0.428451,-0.073319,-0.900585,0.946308,0.000011
45.000000,50.007299,39.956204,100.014599,-0.907931,-0.098841,-0.407297,0.995406,0.000014
0.000000,50.007299,39.956204,109.941606,0.148586,0.211653,-0.965984,0.959987,0.000011
45.000000,50.007299,39.956204,109.941606,-0.963602,-0.204688,-0.171972,0.996612,0.000014
0.000000,50.007299,39.956204,119.992701,-0.245444,0.365138,-0.898015,0.976870,0.000011
45.000000,50.007299,39.956204,119.992701,-0.922703,-0.361186,0.134771,0.994118,0.000014
0.000000,50.007299,39.956204,130.043796,-0.628990,0.360694,-0.688674,0.991157,0.000011
45.000000,50.007299,39.956204,130.043796,-0.716998,-0.516234,0.468419,0.986760,0.000014
0.000000,50.007299,39.956204,139.970803,-0.909617,0.225404,-0.348984,0.998736,0.000010
45.000000,50.007299,39.956204,139.970803,-0.358807,-0.573289,0.736612,0.974597,0.000014
0.000000,50.007299,39.956204,150.021898,-0.998082,0.049375,0.037343,0.998210,0.000010
45.000000,50.007299,39.956204,150.021898,0.081751,-0.468505,0.879670,0.960760,0.000014
0.000000,50.007299,39.956204,159.948905,-0.909345,-0.081264,0.408028,0.993628,0.000010
45.000000,50.007299,39.956204,159.948905,0.477821,-0.177958,0.860243,0.948275,0.000015
0.000000,50.007299,39.956204,170.000000,-0.737938,-0.096239,0.667971,0.986174,0.000011
45.000000,50.007299,39.956204,170.000000,0.665594,0.144851,0.732122,0.942334,0.000015
0.000000,50.007299,50.007299,0.000000,-0.302564,-0.732558,0.609766,0.972800,0.000011
45.000000,50.007299,50.007299,0.000000,0.431688,0.469744,0.770055,0.945236,0.000015
0.000000,50.007299,50.007299,10.051095,-0.181358,-0.605648,0.774789,0.969467,0.000011
45.000000,50.007299,50.007299,10.051095,0.173533,0.792969,0.584024,0.953624,0.000014
0.000000,50.007299,50.007299,19.978102,-0.145421,-0.468006,0.871678,0.967257,0.000011
45.000000,50.007299,50.007299,19.978102,-0.229189,0.906282,0.355139,0.968541,0.000014
0.000000,50.007299,50.007299,30.029197,-0.186840,-0.402356,0.896214,0.968682,0.000011
45.000000,50.007299,50.007299,30.029197,-0.597290,0.787233,0.153326,0.984797,0.000014
0.000000,50.007299,50.007299,39.956204,-0.232129,-0.455154,0.859623,0.970208,0.000011
45.000000,50.007299,50.007299,39.956204,-0.850207,0.526240,-0.014802,0.995450,0.000014
0.000000,50.007299,50.007299,50.007299,-0.210146,-0.602728,0.769777,0.970145,0.000011
45.000000,50.007299,50.007299,50.007299,-0.968411,0.181152,-0.171359,0.999484,0.000014
0.000000,50.007299,50.007299,60.058394,-0.064503,-0.787756,0.612600,0.965238,0.000011
45.000000,50.007299,50.007299,60.058394,-0.946372,-0.116018,-0.301528,0.996928,0.000014
0.000000,50.007299,50.007299,69.985401,0.157057,-0.897895,0.411239,0.957103,0.000011
45.000000,50.007299,50.007299,69.985401,-0.840802,-0.331238,-0.428173,0.990400,0.000014
0.000000,50.007299,50.007299,80.036496,0.433349,-0.891876,0.129482,0.945946,0.000011
45.000000,50.007299,50.007299,80.036496,-0.741840,-0.422955,-0.520367,0.985173,0.000014
0.000000,50.007299,50.007299,89.963504,0.647131,-0.734105,-0.205696,0.936293,0.000011
45.000000,50.007299,50.007299,89.963504,-0.691552,-0.437612,-0.574675,0.982343,0.000014
0.000000,50.007299,50.007299,100.014599,0.705081,-0.473286,-0.528072,0.934669,0.000011
45.000000,50.007299,50.007299,100.014599,-0.719126,-0.431428,-0.544726,0.983331,0.000014
0.000000,50.007299,50.007299,109.941606,0.577871,-0.184969,-0.794890,0.940492,0.000011
45.000000,50.007299,50.007299,109.941606,-0.778988,-0.453036,-0.433516,0.986351,0.000014
0.000000,50.007299,50.007299,119.992701,0.260393,0.041625,-0.964605,0.953323,0.000011
45.000000,50.007299,50.007299,119.992701,-0.818481,-0.529441,-0.223117,0.988129,0.000014
0.000000,50.007299,50.007299,130.043796,-0.156850,0.125070,-0.979671,0.969439,0.000011
45.000000,50.007299,50.007299,130.043796,-0.755376,-0.649688,0.085511,0.986613,0.000014
0.000000,50.007299,50.007299,139.970803,-0.575606,0.040147,-0.816741,0.984518,0.000011
45.000000,50.007299,50.007299,139.970803,-0.535975,-0.738446,0.409178,0.979934,0.000014
0.000000,50.007299,50.007299,150.021898,-0.843805,-0.170162,-0.508959,0.992179,0.000011
45.000000,50.007299,50.007299,150.021898,-0.177759,-0.711632,0.679692,0.968636,0.000014
0.000000,50.007299,50.007299,159.948905,-0.901745,-0.421431,-0.096188,0.992717,0.000011
45.000000,50.007299,50.007299,159.948905,0.229925,-0.507637,0.830325,0.957050,0.000015
0.000000,50.007299,50.007299,170.000000,-0.791326,-0.556975,0.240566,0.870406,0.000041
45.000000,50.007299,50.007299,170.000000,0.496446,-0.215623,0.840861,0.947922,0.000015
0.000000,50.007299,60.058394,0.000000,-0.095680,-0.982389,0.160492,0.962941,0.000011
45.000000,50.007299,60.058394,0.000000,0.592698,0.063716,0.802897,0.943284,0.000015
0.000000,50.007299,60.058394,10.051095,0.134810,-0.897091,0.420777,0.958177,0.000011
45.000000,50.007299,60.058394,10.051095,0.442401,0.483523,0.755305,0.946885,0.000015
0.000000,50.007299,60.058394,19.978102,0.307896,-0.699339,0.645076,0.954175,0.000011
45.000000,50.007299,60.058394,19.978102,0.081994,0.761792,0.642611,0.955323,0.000014
0.000000,50.007299,60.058394,30.029197,0.364542,-0.458530,0.810469,0.952191,0.000011
45.000000,50.007299,60.058394,30.029197,-0.333634,0.792804,0.510048,0.969240,0.000014
0.000000,50.007299,60.058394,39.956204,0.311894,-0.320225,0.894526,0.953655,0.000011
45.000000,50.007299,60.058394,39.956204,-0.688240,0.615783,0.383583,0.984856,0.000014
0.000000,50.007299,60.058394,50.007299,0.236364,-0.301928,0.923564,0.955683,0.000011
45.000000,50.007299,60.058394,50.007299,-0.926091,0.276182,0.257057,0.994765,0.000014
0.000000,50.007299,60.058394,60.058394,0.215164,-0.396237,0.892580,0.956232,0.000011
45.000000,50.007299,60.058394,60.058394,-0.985214,-0.106584,0.134135,0.997298,0.000014
0.000000,50.007299,60.058394,69.985401,0.288096,-0.525457,0.800559,0.954785,0.000011
45.000000,50.007299,60.058394,69.985401,-0.890323,-0.455262,-0.007878,0.992021,0.000014
0.000000,50.007299,60.058394,80.036496,0.470316,-0.634526,0.613332,0.950030,0.000011
45.000000,50.007299,60.058394,80.036496,-0.725852,-0.669846,-0.156351,0.983965,0.000014
0.000000,50.007299,60.058394,89.963504,0.691902,-0.637736,0.338471,0.939746,0.000011
45.000000,50.007299,60.058394,89.963504,-0.555196,-0.768662,-0.317674,0.974706,0.000014
0.000000,50.007299,60.058394,100.014599,0.856055,-0.516874,0.003202,0.932354,0.000011
45.000000,50.007299,60.058394,100.014599,-0.469699,-0.773986,-0.424651,0.969581,0.000014
0.000000,50.007299,60.058394,109.941606,0.885149,-0.306527,-0.350074,0.930588,0.000011
45.000000,50.007299,60.058394,109.941606,-0.459764,-0.750989,-0.473954,0.969506,0.000014
0.000000,50.007299,60.058394,119.992701,0.729335,-0.082596,-0.679152,0.937986,0.000011
45.000000,50.007299,60.058394,119.992701,-0.502391,-0.752609,-0.425656,0.972304,0.000014
0.000000,50.007299,60.058394,130.043796,0.390917,0.067780,-0.917927,0.949651,0.000011
45.000000,50.007299,60.058394,130.043796,-0.532569,-0.806827,-0.255735,0.974397,0.000014
0.000000,50.007299,60.058394,139.970803,-0.054510,0.063599,-0.996485,0.964392,0.000011
45.000000,50.007299,60.058394,139.970803,-0.460894,-0.887440,0.005099,0.973648,0.000014
0.000000,50.007299,60.058394,150.021898,-0.446530,-0.112345,-0.887687,0.976471,0.000011
45.000000,50.007299,60.058394,150.021898,-0.243566,-0.922345,0.299924,0.968759,0.000014
0.000000,50.007299,60.058394,159.948905,-0.678797,-0.412997,-0.607180,0.982403,0.000011
45.000000,50.007299,60.058394,159.948905,0.102107,-0.818488,0.565376,0.958745,0.000015
0.000000,50.007299,60.058394,170.000000,-0.671687,-0.700470,-0.241201,0.981018,0.000011
45.000000,50.007299,60.058394,170.000000,0.386057,-0.608175,0.693601,0.951471,0.000015
0.000000,50.007299,69.985401,0.000000,-0.068258,-0.932265,-0.355279,0.955792,0.000011
45.000000,50.007299,69.985401,0.000000,0.753808,-0.287310,0.590954,0.939778,0.000015
0.000000,50.007299,69.985401,10.051095,0.208434,-0.974262,-0.085843,0.949462,0.000011
45.000000,50.007299,69.985401,10.051095,0.723662,0.143019,0.675172,0.940415,0.000015
0.000000,50.007299,69.985401,19.978102,0.500236,-0.844863,0.189658,0.944342,0.000011
45.000000,50.007299,69.985401,19.978102,0.473191,0.540251,0.695858,0.945238,0.000015
0.000000,50.007299,69.985401,30.029197,0.705773,-0.555706,0.439402,0.941221,0.000011
45.000000,50.007299,69.985401,30.029197,0.082973,0.736252,0.671602,0.954671,0.000014
0.000000,50.007299,69.985401,39.956204,0.740535,-0.290431,0.606017,0.940970,0.000011
45.000000,50.007299,69.985401,39.956204,-0.318906,0.707970,0.630140,0.968364,0.000014
0.000000,50.007299,69.985401,50.007299,0.676020,-0.097287,0.730431,0.943027,0.000011
45.000000,50.007299,69.985401,50.007299,-0.669162,0.463176,0.581110,0.981738,0.000014
0.000000,50.007299,69.985401,60.058394,0.568256,-0.020433,0.822597,0.945555,0.000011
45.000000,50.007299,69.985401,60.058394,-0.850521,0.081460,0.519595,0.990072,0.000014
0.000000,50.007299,69.985401,69.985401,0.510711,-0.061764,0.857530,0.946779,0.000011
45.000000,50.007299,69.985401,69.985401,-0.835305,-0.349945,0.424034,0.990795,0.000014
0.000000,50.007299,69.985401,80.036496,0.546705,-0.168466,0.820202,0.946184,0.000011
45.000000,50.007299,69.985401,80.036496,-0.673396,-0.680529,0.288822,0.984161,0.000014
0.000000,50.007299,69.985401,89.963504,0.690791,-0.257064,0.675814,0.943280,0.000011
45.000000,50.007299,69.985401,89.963504,-0.423858,-0.900969,0.092733,0.972838,0.000014
0.000000,50.007299,69.985401,100.014599,0.860337,-0.254387,0.441708,0.935850,0.000011
45.000000,50.007299,69.985401,100.014599,-0.222747,-0.969552,-0.101745,0.963462,0.000015
0.000000,50.007299,69.985401,109.941606,0.980313,-0.150421,0.127899,0.931417,0.000011
45.000000,50.007299,69.985401,109.941606,-0.103283,-0.952779,-0.285559,0.957258,0.000014
0.000000,50.007299,69.985401,119.992701,0.968825,0.022956,-0.246675,0.931555,0.000011
45.000000,50.007299,69.985401,119.992701,-0.079776,-0.908704,-0.409745,0.954673,0.000015
0.000000,50.007299,69.985401,130.043796,0.775853,0.188490,-0.602098,0.939518,0.000011
45.000000,50.007299,69.985401,130.043796,-0.130443,-0.890467,-0.435949,0.955887,0.000015
0.000000,50.007299,69.985401,139.970803,0.409740,0.257544,-0.875090,0.952421,0.000011
45.000000,50.007299,69.985401,139.970803,-0.169745,-0.928740,-0.329588,0.958638,0.000014
0.000000,50.007299,69.985401,150.021898,-0.016979,0.155545,-0.987683,0.964744,0.000011
45.000000,50.007299,69.985401,150.021898,-0.106201,-0.987550,-0.116043,0.959079,0.000014
0.000000,50.007299,69.985401,159.948905,-0.378953,-0.121050,-0.917464,0.973607,0.000011
45.000000,50.007299,69.985401,159.948905,0.104642,-0.983167,0.149775,0.954821,0.000015
0.000000,50.007299,69.985401,170.000000,-0.537750,-0.480720,-0.692627,0.974931,0.000011
45.000000,50.007299,69.985401,170.000000,0.342587,-0.874407,0.343577,0.949800,0.000015
0.000000,50.007299,80.036496,0.000000,-0.212751,-0.618970,-0.756051,0.959904,0.000011
45.000000,50.007299,80.036496,0.000000,0.842212,-0.507553,0.181846,0.933548,0.000015
0.000000,50.007299,80.036496,10.051095,0.050498,-0.829042,-0.556901,0.950049,0.000011
45.000000,50.007299,80.036496,10.051095,0.919748,-0.153719,0.361156,0.934484,0.000015
0.000000,50.007299,80.036496,19.978102,0.397483,-0.859460,-0.321459,0.941078,0.000011
45.000000,50.007299,80.036496,19.978102,0.819349,0.275037,0.503012,0.937450,0.000015
0.000000,50.007299,80.036496,30.029197,0.751294,-0.656940,-0.063154,0.934722,0.000011
45.000000,50.007299,80.036496,30.029197,0.545259,0.595288,0.590190,0.943591,0.000015
0.000000,50.007299,80.036496,39.956204,0.923766,-0.360323,0.129700,0.932577,0.000011
45.000000,50.007299,80.036496,39.956204,0.167107,0.737866,0.653934,0.953257,0.000014
0.000000,50.007299,80.036496,50.007299,0.953362,-0.047147,0.298125,0.932557,0.000011
45.000000,50.007299,80.036496,50.007299,-0.247596,0.659535,0.709725,0.964481,0.000014
0.000000,50.007299,80.036496,60.058394,0.862804,0.210917,0.459437,0.936624,0.000011
45.000000,50.007299,80.036496,60.058394,-0.543289,0.377456,0.749909,0.976104,0.000014
0.000000,50.007299,80.036496,69.985401,0.738080,0.328368,0.589417,0.940337,0.000011
45.000000,50.007299,80.036496,69.985401,-0.654816,-0.051350,0.754042,0.982415,0.000014
0.000000,50.007299,80.036496,80.036496,0.639670,0.331674,0.693407,0.942546,0.000011
45.000000,50.007299,80.036496,80.036496,-0.560062,-0.453796,0.693108,0.981008,0.000014
0.000000,50.007299,80.036496,89.963504,0.642518,0.259821,0.720876,0.942015,0.000011
45.000000,50.007299,80.036496,89.963504,-0.300453,-0.786226,0.539978,0.972124,0.000014
0.000000,50.007299,80.036496,100.014599,0.731840,0.202409,0.650723,0.939388,0.000011
45.000000,50.007299,80.036496,100.014599,-0.019220,-0.943286,0.331424,0.960603,0.000015
0.000000,50.007299,80.036496,109.941606,0.854895,0.209704,0.474529,0.936832,0.000011
45.000000,50.007299,80.036496,109.941606,0.215797,-0.973496,0.075739,0.949955,0.000015
0.000000,50.007299,80.036496,119.992701,0.935718,0.295572,0.192530,0.934358,0.000011
45.000000,50.007299,80.036496,119.992701,0.345689,-0.919364,-0.187798,0.941838,0.000015
0.000000,50.007299,80.036496,130.043796,0.887244,0.431858,-0.162160,0.938043,0.000011
45.000000,50.007299,80.036496,130.043796,0.349214,-0.840795,-0.413657,0.940487,0.000015
0.000000,50.007299,80.036496,139.970803,0.657513,0.540050,-0.525379,0.947260,0.000011
45.000000,50.007299,80.036496,139.970803,0.259743,-0.813820,-0.519837,0.942252,0.000015
0.000000,50.007299,80.036496,150.021898,0.294646,0.522845,-0.799886,0.960101,0.000011
45.000000,50.007299,80.036496,150.021898,0.183481,-0.857489,-0.480674,0.945166,0.000015
0.000000,50.007299,80.036496,159.948905,-0.116339,0.322428,-0.939417,0.971195,0.000011
45.000000,50.007299,80.036496,159.948905,0.216849,-0.924876,-0.312380,0.945344,0.000015
0.000000,50.007299,80.036496,170.000000,-0.409488,-0.024005,-0.911999,0.976468,0.000011
45.000000,50.007299,80.036496,170.000000,0.346500,-0.928701,-0.132108,0.943076,0.000015
0.000000,50.007299,89.963504,0.000000,-0.246036,-0.283312,-0.866651,0.904133,0.000039
45.000000,50.007299,89.963504,0.000000,0.782304,-0.526258,-0.333244,0.931084,0.000015
0.000000,50.007299,89.963504,10.051095,-0.298903,-0.490449,-0.818606,0.964712,0.000011
45.000000,50.007299,89.963504,10.051095,0.938101,-0.328303,-0.110380,0.930338,0.000015
0.000000,50.007299,89.963504,19.978102,0.026024,-0.716364,-0.697241,0.950535,0.000011
45.000000,50.007299,89.963504,19.978102,0.994477,0.017933,0.103407,0.931969,0.000015
0.000000,50.007299,89.963504,30.029197,0.461551,-0.713863,-0.526657,0.938462,0.000011
45.000000,50.007299,89.963504,30.029197,0.886999,0.374728,0.269837,0.935603,0.000015
0.000000,50.007299,89.963504,39.956204,0.779759,-0.502429,-0.373550,0.932286,0.000011
45.000000,50.007299,89.963504,39.956204,0.625064,0.657404,0.420850,0.943049,0.000015
0.000000,50.007299,89.963504,50.007299,0.959370,-0.165273,-0.228679,0.930939,0.000011
45.000000,50.007299,89.963504,50.007299,0.246986,0.780008,0.574965,0.952083,0.000014
0.000000,50.007299,89.963504,60.058394,0.973903,0.215693,-0.070639,0.933914,0.000011
45.000000,50.007299,89.963504,60.058394,-0.112227,0.681203,0.723441,0.960645,0.000014
0.000000,50.007299,89.963504,69.985401,0.863752,0.496537,0.085919,0.937362,0.000011
45.000000,50.007299,89.963504,69.985401,-0.359300,0.369295,0.857044,0.968778,0.000014
0.000000,50.007299,89.963504,80.036496,0.688565,0.674329,0.266754,0.943701,0.000011
45.000000,50.007299,89.963504,80.036496,-0.389114,-0.014179,0.921081,0.972428,0.000014
0.000000,50.007299,89.963504,89.963504,0.544684,0.718839,0.431959,0.946123,0.000011
45.000000,50.007299,89.963504,89.963504,-0.206539,-0.411765,0.887576,0.969101,0.000014
0.000000,50.007299,89.963504,100.014599,0.494887,0.682776,0.537497,0.945435,0.000011
45.000000,50.007299,89.963504,100.014599,0.091923,-0.659911,0.745699,0.960834,0.000015
0.000000,50.007299,89.963504,109.941606,0.529143,0.635783,0.561950,0.945568,0.000011
45.000000,50.007299,89.963504,109.941606,0.409684,-0.763295,0.499539,0.949481,0.000015
0.000000,50.007299,89.963504,119.992701,0.615760,0.636526,0.464406,0.943459,0.000011
45.000000,50.007299,89.963504,119.992701,0.651956,-0.736005,0.182345,0.936688,0.000015
0.000000,50.007299,89.963504,130.043796,0.667831,0.700326,0.252080,0.943705,0.000011
45.000000,50.007299,89.963504,130.043796,0.755283,-0.628856,-0.184624,0.936338,0.000015
0.000000,50.007299,89.963504,139.970803,0.597860,0.799478,-0.058292,0.948595,0.000011
45.000000,50.007299,89.963504,139.970803,0.691023,-0.532434,-0.488877,0.935364,0.000015
0.000000,50.007299,89.963504,150.021898,0.374728,0.845917,-0.379477,0.959259,0.000011
45.000000,50.007299,89.963504,150.021898,0.527759,-0.522770,-0.669463,0.937995,0.000015
0.000000,50.007299,89.963504,159.948905,0.024311,0.755969,-0.654155,0.971254,0.000011
45.000000,50.007299,89.963504,159.948905,0.391921,-0.610833,-0.687954,0.940508,0.000015
0.000000,50.007299,89.963504,170.000000,-0.316216,0.500607,-0.805854,0.981300,0.000011
45.000000,50.007299,89.963504,170.000000,0.371218,-0.707665,-0.601172,0.940686,0.000015
0.000000,50.007299,100.014599,0.000000,-0.702287,0.332659,-0.629390,0.993318,0.000011
45.000000,50.007299,100.014599,0.000000,0.546610,-0.294687,-0.783822,0.939340,0.000015
0.000000,50.007299,100.014599,10.051095,-0.681102,-0.045486,-0.730775,0.987431,0.000011
45.000000,50.007299,100.014599,10.051095,0.707243,-0.333842,-0.623182,0.934815,0.000015
0.000000,50.007299,100.014599,19.978102,-0.482498,-0.414676,-0.771518,0.973721,0.000011
45.000000,50.007299,100.014599,19.978102,0.896204,-0.173928,-0.408126,0.931582,0.000015
0.000000,50.007299,100.014599,30.029197,-0.081921,-0.648226,-0.757028,0.954935,0.000011
45.000000,50.007299,100.014599,30.029197,0.969879,0.126948,-0.207892,0.931724,0.000015
0.000000,50.007299,100.014599,39.956204,0.305156,-0.628988,-0.715020,0.942884,0.000011
45.000000,50.007299,100.014599,39.956204,0.892181,0.451214,-0.020485,0.934875,0.000015
0.000000,50.007299,100.014599,50.007299,0.633655,-0.401813,-0.661080,0.936195,0.000011
45.000000,50.007299,100.014599,50.007299,0.649222,0.737325,0.186715,0.942459,0.000015
0.000000,50.007299,100.014599,60.058394,0.811850,-0.014639,-0.583682,0.936676,0.000011
45.000000,50.007299,100.014599,60.058394,0.321570,0.855511,0.405825,0.950479,0.000015
0.000000,50.007299,100.014599,69.985401,0.798209,0.362932,-0.480774,0.940825,0.000011
45.000000,50.007299,100.014599,69.985401,-0.001590,0.762567,0.646908,0.958199,0.000014
0.000000,50.007299,100.014599,80.036496,0.634722,0.704299,-0.317948,0.949303,0.000011
45.000000,50.007299,100.014599,80.036496,-0.170812,0.504419,0.846395,0.961878,0.000014
0.000000,50.007299,100.014599,89.963504,0.394567,0.912409,-0.108753,0.955830,0.000011
45.000000,50.007299,100.014599,89.963504,-0.137902,0.135532,0.981129,0.962822,0.000014
0.000000,50.007299,100.014599,100.014599,0.190572,0.975147,0.113008,0.960378,0.000011
45.000000,50.007299,100.014599,100.014599,0.083038,-0.158329,0.983888,0.958772,0.000014
0.000000,50.007299,100.014599,109.941606,0.074533,0.944795,0.319072,0.960584,0.000011
45.000000,50.007299,100.014599,109.941606,0.394630,-0.335180,0.855523,0.951308,0.000015
0.000000,50.007299,100.014599,119.992701,0.071564,0.885534,0.459028,0.959347,0.000011
45.000000,50.007299,100.014599,119.992701,0.720821,-0.369702,0.586292,0.940996,0.000015
0.000000,50.007299,100.014599,130.043796,0.146334,0.860074,0.488732,0.955857,0.000011
45.000000,50.007299,100.014599,130.043796,0.940596,-0.274985,0.199152,0.935837,0.000015
0.000000,50.007299,100.014599,139.970803,0.215862,0.898850,0.381408,0.955646,0.000011
45.000000,50.007299,100.014599,139.970803,0.964458,-0.128585,-0.230837,0.934164,0.000015
0.000000,50.007299,100.014599,150.021898,0.185841,0.968846,0.163705,0.959738,0.000011
45.000000,50.007299,100.014599,150.021898,0.803260,-0.046870,-0.593779,0.936743,0.000015
0.000000,50.007299,100.014599,159.948905,0.007479,0.992931,-0.118457,0.969556,0.000011
45.000000,50.007299,100.014599,159.948905,0.550917,-0.097735,-0.828817,0.941906,0.000015
0.000000,50.007299,100.014599,170.000000,-0.270950,0.887218,-0.373403,0.981068,0.000011
45.000000,50.007299,100.014599,170.000000,0.386685,-0.230413,-0.892963,0.944035,0.000015
0.000000,50.007299,109.941606,0.000000,-0.784141,0.597186,-0.168796,0.994339,0.000010
45.000000,50.007299,109.941606,0.000000,0.234971,0.063176,-0.969946,0.954295,0.000015
0.000000,50.007299,109.941606,10.051095,-0.881480,0.297780,-0.366496,0.998435,0.000010
45.000000,50.007299,109.941606,10.051095,0.335201,-0.160028,-0.928455,0.946896,0.000015
0.000000,50.007299,109.941606,19.978102,-0.841535,-0.092732,-0.532183,0.993328,0.000010
45.000000,50.007299,109.941606,19.978102,0.565668,-0.218548,-0.795145,0.939410,0.000015
0.000000,50.007299,109.941606,30.029197,-0.586256,-0.471737,-0.658610,0.977506,0.000011
45.000000,50.007299,109.941606,30.029197,0.773816,-0.069348,-0.629602,0.935947,0.000015
0.000000,50.007299,109.941606,39.956204,-0.229695,-0.637414,-0.735489,0.960675,0.000011
45.000000,50.007299,109.941606,39.956204,0.864224,0.206789,-0.458643,0.936494,0.000015
0.000000,50.007299,109.941606,50.007299,0.144815,-0.590174,-0.794181,0.948135,0.000011
45.000000,50.007299,109.941606,50.007299,0.794456,0.547410,-0.263024,0.941174,0.000015
0.000000,50.007299,109.941606,60.058394,0.451701,-0.319546,-0.832981,0.941851,0.000011
45.000000,50.007299,109.941606,60.058394,0.570092,0.820692,-0.038200,0.946819,0.000015
0.000000,50.007299,109.941606,69.985401,0.559655,0.035041,-0.827984,0.944675,0.000011
45.000000,50.007299,109.941606,69.985401,0.254166,0.937765,0.236634,0.955078,0.000015
0.000000,50.007299,109.941606,80.036496,0.484327,0.439056,-0.756740,0.952317,0.000011
45.000000,50.007299,109.941606,80.036496,-0.002793,0.859032,0.511914,0.959253,0.000014
0.000000,50.007299,109.941606,89.963504,0.241012,0.763845,-0.598710,0.963733,0.000011
45.000000,50.007299,109.941606,89.963504,-0.122005,0.613432,0.780267,0.960710,0.000014
0.000000,50.007299,109.941606,100.014599,-0.038436,0.925991,-0.375585,0.973204,0.000011
45.000000,50.007299,109.941606,100.014599,-0.032246,0.341455,0.939345,0.958492,0.000014
0.000000,50.007299,109.941606,109.941606,-0.287687,0.953591,-0.088878,0.978280,0.000011
45.000000,50.007299,109.941606,109.941606,0.205864,0.121754,0.970976,0.953005,0.000014
0.000000,50.007299,109.941606,119.992701,-0.414873,0.886515,0.204870,0.978028,0.000011
45.000000,50.007299,109.941606,119.992701,0.529302,0.019606,0.848207,0.945633,0.000015
0.000000,50.007299,109.941606,130.043796,-0.398345,0.797471,0.453168,0.973438,0.000011
45.000000,50.007299,109.941606,130.043796,0.832924,0.065486,0.549498,0.938616,0.000015
0.000000,50.007299,109.941606,139.970803,-0.274262,0.761099,0.587800,0.967993,0.000011
45.000000,50.007299,109.941606,139.970803,0.966859,0.217939,0.132987,0.932386,0.000015
0.000000,50.007299,109.941606,150.021898,-0.150571,0.809527,0.567445,0.964497,0.000011
45.000000,50.007299,109.941606,150.021898,0.881984,0.357831,-0.306694,0.937351,0.000015
